Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-openhie.fhir.zambia-immunizations.json	26672	-	0	0	0	0	0	0	6	70	0	0	0	0	0	0	0	1	0	0	151	134	0	0	0	6	0	1
fsh-generated/resources/Bundle-Smartcare.json	21193	66	1	0	0	0	0	0	1	1445	0	0	0	0	0	0	0	0	0	0	110	91	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-cs-home-language.json	1742	12	0	0	0	0	0	0	1	9	0	0	1	0	0	0	0	0	0	0	21	1410	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-cs-proprietary-education-level-attained.json	1228	7	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	14	90	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-cs-proprietary-hpv-vaccination-site.json	714	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	13	50	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-cs-proprietary-smartcare-vaccination-site.json	669	5	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	11	43	0	0	0	0	0	0
fsh-generated/resources/ConceptMap-ProprietaryEducationLevelToLOINCEducationLevel.json	4452	17	0	0	0	0	0	0	0	757	0	0	0	0	0	0	0	0	0	0	37	46	0	0	0	1	0	0
fsh-generated/resources/Coverage-MedicalInsuranceExample.json	574	6	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	8	8	0	0	0	0	0	0
fsh-generated/resources/Encounter-HPVTargetFacilityEncounterExample.json	645	4	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	11	6	0	0	0	0	0	0
fsh-generated/resources/Encounter-SmartcareTargetFacilityEncounterExample.json	571	5	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	8	4	0	0	0	0	0	0
fsh-generated/resources/Immunization-HPVImmunizationExample.json	1050	6	0	0	0	0	0	0	1	178	0	0	0	0	0	0	0	0	0	0	10	7	0	0	0	0	0	0
fsh-generated/resources/Immunization-VaccinesExample.json	756	6	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	10	8	0	0	0	0	0	0
fsh-generated/resources/Medication-HPVVaccineExample.json	368	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	7	3	0	0	0	0	0	0
fsh-generated/resources/Observation-DatePatientFirstMarriedObservationExample.json	911	5	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	14	7	0	0	0	0	0	0
fsh-generated/resources/Observation-GenericObservationExample.json	863	5	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	11	7	0	0	0	0	0	0
fsh-generated/resources/Observation-GuardianOccupationObservationExample.json	897	6	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	10	7	0	0	0	0	0	0
fsh-generated/resources/Observation-HPVImmunocomprommisedExample.json	918	5	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	10	8	0	0	0	0	0	0
fsh-generated/resources/Observation-PatientEducationalLevelObservationExample.json	1123	5	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	11	8	0	0	0	0	0	0
fsh-generated/resources/Observation-PatientHomeLanguageObservationExample.json	1066	5	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	10	8	0	0	0	0	0	0
fsh-generated/resources/Observation-SpouseOccupationObservationExample.json	900	5	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	11	7	0	0	0	0	0	0
fsh-generated/resources/Organization-HPVVaccinationSiteTypeExample.json	464	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	4	0	0	0	0	0	0
fsh-generated/resources/Organization-MedicalInsuranceCompanyExample.json	814	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1
fsh-generated/resources/Organization-OrganizationExample.json	777	5	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	7	5	0	0	0	0	0	0
fsh-generated/resources/Organization-SmartcareVaccinationSiteTypeExample.json	481	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	7	4	0	0	0	0	0	0
fsh-generated/resources/Patient-HPVImmunizationPatientExample.json	1742	8	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	14	8	0	0	0	0	0	0
fsh-generated/resources/Patient-ImmunizationPatientExample.json	1292	6	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	10	7	0	0	0	0	0	0
fsh-generated/resources/Patient-SmartcareImmunizationPatientExample.json	2287	8	1	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	15	8	0	0	0	0	0	0
fsh-generated/resources/RelatedPerson-ChiefAtBirthRelatedPersonExample.json	541	4	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	8	4	0	0	0	0	0	0
fsh-generated/resources/RelatedPerson-HPVGuardianRelatedPersonExample.json	601	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	7	5	0	0	0	0	0	0
fsh-generated/resources/RelatedPerson-PatientFatherRelatedPersonExample.json	571	5	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	8	6	0	0	0	0	0	0
fsh-generated/resources/RelatedPerson-PatientMotherRelatedPersonExample.json	598	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	7	4	0	0	0	0	0	0
fsh-generated/resources/RelatedPerson-RelationToPatientExample.json	554	4	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	7	3	0	0	0	0	0	0
fsh-generated/resources/RelatedPerson-RelativeRelatedPersonExample.json	599	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	8	3	0	0	0	0	0	0
fsh-generated/resources/RelatedPerson-SmartcareGuardianRelatedPersonExample.json	604	4	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	8	3	0	0	0	0	0	0
fsh-generated/resources/RelatedPerson-SpouseRelatedPersonExample.json	676	5	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	8	3	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-administrative-sex.json	1895	7	1	0	0	0	0	18	0	40	0	0	0	0	0	0	0	0	0	0	53	1187	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-born-in-zambia.json	1652	7	0	0	0	0	0	13	0	17	0	0	0	0	0	0	0	0	0	0	49	172	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-chief-at-birth-relation-to-patient.json	1881	8	0	0	0	0	0	306	0	86	0	0	0	0	0	0	0	1	0	0	252	701	0	0	0	8	0	1
fsh-generated/resources/StructureDefinition-date-patient-first-married.json	4382	15	0	0	0	0	0	190	0	129	0	0	0	0	0	0	0	1	0	0	434	705	0	0	0	12	0	1
fsh-generated/resources/StructureDefinition-father-relation-to-patient.json	1893	7	0	0	0	0	0	93	0	78	0	0	0	0	0	0	0	0	0	0	267	437	0	0	0	7	0	1
fsh-generated/resources/StructureDefinition-generic-social-history-observation-profile.json	2517	8	0	0	0	0	0	108	0	81	0	0	0	0	0	0	0	1	0	0	378	581	0	0	0	20	0	0
fsh-generated/resources/StructureDefinition-guardian-occupation.json	2904	10	0	0	0	0	0	105	0	102	0	0	0	0	0	0	0	0	0	0	388	626	0	0	0	10	0	1
fsh-generated/resources/StructureDefinition-guardian-relation-to-patient.json	2138	8	0	0	0	0	0	68	0	67	0	0	0	0	0	0	0	1	0	0	252	320	0	0	0	7	0	1
fsh-generated/resources/StructureDefinition-healthcare-service-provider.json	3165	11	1	0	0	0	0	65	0	91	0	0	1	0	0	0	0	0	0	0	266	248	0	0	0	7	0	0
fsh-generated/resources/StructureDefinition-hpv-immunization-patient.json	6116	17	0	0	0	0	0	288	0	157	0	0	0	0	0	0	0	2	0	0	534	1049	0	0	0	10	1	2
fsh-generated/resources/StructureDefinition-hpv-immunization.json	2463	8	0	0	0	0	0	188	0	75	0	0	0	0	0	0	0	0	0	0	268	411	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-hpv-immunocomprommised.json	3538	11	0	0	0	0	0	108	0	103	0	0	0	0	0	0	0	1	0	0	440	564	0	0	0	10	0	1
fsh-generated/resources/StructureDefinition-hpv-vaccination-patient-registration-date.json	1778	7	0	0	0	0	0	8	0	11	0	0	0	0	0	0	0	0	0	0	50	78	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-hpv-vaccination-site-type.json	1633	6	0	0	0	0	0	33	0	34	0	0	0	0	0	0	0	0	0	0	134	177	0	0	0	3	0	1
fsh-generated/resources/StructureDefinition-hpv-vaccine-details.json	1544	7	0	0	0	0	0	36	0	36	0	0	0	0	0	0	0	1	0	0	152	201	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-immunization-patient.json	6296	17	1	0	0	0	0	0	0	104	0	0	0	0	0	0	0	1	0	0	396	473	0	0	0	10	0	1
fsh-generated/resources/StructureDefinition-is-estimated-date-of-birth.json	1758	7	0	0	0	0	0	8	0	10	0	0	0	0	0	0	0	0	0	0	50	70	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-medical-insurance-company.json	3203	10	0	0	0	0	0	66	0	59	0	0	1	0	0	0	0	0	0	0	267	320	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-medical-insurance.json	2627	9	0	0	0	0	0	103	0	74	0	0	0	0	0	0	0	1	0	0	271	365	0	0	0	7	0	1
fsh-generated/resources/StructureDefinition-mother-relation-to-patient.json	2015	5	0	0	0	0	0	90	0	92	0	0	0	0	0	0	0	0	0	0	249	218	0	0	0	5	0	1
fsh-generated/resources/StructureDefinition-patient-educational-level.json	3781	11	0	0	0	0	0	180	0	101	0	0	0	0	0	0	0	1	0	0	420	608	0	0	1	8	0	0
fsh-generated/resources/StructureDefinition-patient-home-language.json	3215	11	0	0	0	0	0	109	0	100	0	0	0	0	0	0	0	1	0	0	399	528	0	0	0	8	0	1
fsh-generated/resources/StructureDefinition-relation-to-patient.json	4653	13	0	0	0	1	0	0	0	70	0	0	0	0	0	0	0	1	0	0	281	367	0	0	0	6	0	1
fsh-generated/resources/StructureDefinition-relative-relation-to-patient.json	1780	7	0	0	0	0	0	62	0	66	0	0	0	0	0	0	0	0	0	0	238	275	0	0	0	4	1	1
fsh-generated/resources/StructureDefinition-smartcare-full-bundle.json	17998	46	1	0	0	0	0	724	0	748	0	0	1	0	0	0	0	7	0	0	2427	1823	0	0	0	46	0	5
fsh-generated/resources/StructureDefinition-smartcare-immunization-patient.json	6573	16	0	0	0	0	0	172	0	139	0	0	0	0	0	0	0	1	0	0	498	414	0	0	0	9	0	1
fsh-generated/resources/StructureDefinition-smartcare-vaccination-site-type.json	1663	7	0	0	0	0	0	34	0	61	0	0	0	0	0	0	0	0	0	0	136	112	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-spouse-occupation.json	2902	9	0	0	0	0	0	100	0	96	0	0	1	0	0	0	0	1	0	0	377	277	0	0	0	17	0	1
fsh-generated/resources/StructureDefinition-spouse-relation-to-patient.json	2046	8	0	0	0	0	0	67	0	65	0	0	0	0	0	0	0	0	0	0	248	196	0	0	0	5	0	1
fsh-generated/resources/StructureDefinition-target-facility-encounter.json	2545	8	0	0	0	0	0	107	0	93	0	0	0	0	0	0	0	1	0	0	353	279	0	0	0	11	0	1
fsh-generated/resources/StructureDefinition-vaccine-administration.json	3626	11	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	1	0	0	283	321	0	1	0	5	0	0
fsh-generated/resources/ValueSet-vs-administrative-sex.json	639	5	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	10	2280	0	0	0	1	0	0
fsh-generated/resources/ValueSet-vs-home-language.json	450	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	9	76	0	0	0	0	0	0
fsh-generated/resources/ValueSet-vs-loinc-education-level-attained.json	1488	3	1	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	13	138	0	0	0	0	0	0
fsh-generated/resources/ValueSet-vs-proprietary-education-level-attained.json	592	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	9	40	0	0	0	0	0	0
fsh-generated/resources/ValueSet-vs-proprietary-hpv-vaccination-site.json	599	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	13	26	0	0	0	0	0	0
fsh-generated/resources/ValueSet-vs-proprietary-smartcare-vaccination-site.json	629	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	9	27	0	0	0	1	0	0
fsh-generated/resources/ValueSet-vs-vaccines.json	5190	11	0	0	0	0	0	0	0	434	0	0	0	0	0	0	0	0	0	0	29	423	0	0	0	0	0	0
input/maps/PropietaryEducationLevelToLOINCEducationLevel.fml	1047	8	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	20	10	0	0	0	0	0	0
